,freq,lifetime
0,15.410950591203422,2.7212244933781133
1,0.526001288168384,16.4255525879175
2,1.4254292421675498,0.6327983794033735
3,15.38453686839446,2.661300757093308
4,15.38608613599913,2.579210517691644
5,0.526001288168384,16.4255525879175
6,1.4254292421675498,0.6327983794033735
7,15.38453686839446,2.661300757093308
8,15.38608613599913,2.579210517691644
9,0.526001288168384,16.4255525879175
10,1.4254292421675498,0.6327983794033735
11,15.38453686839446,2.661300757093308
12,15.38608613599913,2.579210517691644
13,0.526001288168384,16.4255525879175
14,1.4254292421675498,0.6327983794033735
15,15.38453686839446,2.661300757093308
16,15.38608613599913,2.579210517691644
17,1.0455487785962152,12.629630037585683
18,2.8339604686655484,0.34128332156125746
19,15.302397835905277,2.66455692763934
20,15.311751250045104,2.8088066228355637
21,1.0455487785962152,12.629630037585683
22,2.8339604686655484,0.34128332156125746
23,15.302397835905277,2.66455692763934
24,15.311751250045104,2.8088066228355637
25,1.0455487785962152,12.629630037585683
26,2.8339604686655484,0.34128332156125746
27,15.302397835905277,2.66455692763934
28,15.311751250045104,2.8088066228355637
29,1.0455487785962152,12.629630037585683
30,2.8339604686655484,0.34128332156125746
31,15.302397835905277,2.66455692763934
32,15.311751250045104,2.8088066228355637
33,1.5513244644976705,9.65435924491374
34,4.209072581828657,0.28152163142857445
35,15.16212936175224,2.7333067708948735
36,15.194097068696792,2.962432953353986
37,1.5513244644976705,9.65435924491374
38,4.209072581828657,0.28152163142857445
39,15.16212936175224,2.7333067708948735
40,15.194097068696792,2.962432953353986
41,1.5513244644976705,9.65435924491374
42,4.209072581828657,0.28152163142857445
43,15.16212936175224,2.7333067708948735
44,15.194097068696792,2.962432953353986
45,1.5513244644976705,9.65435924491374
46,4.209072581828657,0.28152163142857445
47,15.16212936175224,2.7333067708948735
48,15.194097068696792,2.962432953353986
49,2.034361987380344,11.632870572370045
50,2.1047944344613896,25.81060481117297
51,5.534943799203811,0.3213681270371563
52,14.95959553754693,3.0570709203086297
53,15.041993399222074,3.1718369100324804
54,2.034361987380344,11.632870572370045
55,2.1047944344613896,25.81060481117297
56,5.534943799203811,0.3213681270371563
57,14.95959553754693,3.0570709203086297
58,15.041993399222074,3.1718369100324804
59,2.034361987380344,11.632870572370045
60,2.1047944344613896,25.81060481117297
61,5.534943799203811,0.3213681270371563
62,14.95959553754693,3.0570709203086297
63,15.041993399222074,3.1718369100324804
64,2.034361987380344,11.632870572370045
65,2.1047944344613896,25.81060481117297
66,5.534943799203811,0.3213681270371563
67,14.95959553754693,3.0570709203086297
68,15.041993399222074,3.1718369100324804
69,1.0886507160268089,1.22499385173124
70,2.483449509865141,15.393930091008913
71,2.5202205485490827,17.61674224176543
72,6.796629063431059,0.27915136088836817
73,14.689770572253199,3.4408863192382615
74,14.867907675530224,3.3088112032522563
75,1.0886507160268089,1.22499385173124
76,2.483449509865141,15.393930091008913
77,2.5202205485490827,17.61674224176543
78,6.796629063431059,0.27915136088836817
79,14.689770572253199,3.4408863192382615
80,14.867907675530224,3.3088112032522563
81,1.0886507160268089,1.22499385173124
82,2.483449509865141,15.393930091008913
83,2.5202205485490827,17.61674224176543
84,6.796629063431059,0.27915136088836817
85,14.689770572253199,3.4408863192382615
86,14.867907675530224,3.3088112032522563
87,1.0886507160268089,1.22499385173124
88,2.483449509865141,15.393930091008913
89,2.5202205485490827,17.61674224176543
90,6.796629063431059,0.27915136088836817
91,14.689770572253199,3.4408863192382615
92,14.867907675530224,3.3088112032522563
93,1.9776885613407849,1.3030804236769258
94,2.8652754479984983,7.3106253567188935
95,2.884884397924381,16.770946339587464
96,7.979873470602521,5.532621038293266
97,14.347945736193426,3.565471135638765
98,14.687466471269365,2.8881809489228782
99,1.9776885613407849,1.3030804236769258
100,2.8652754479984983,7.3106253567188935
101,2.884884397924381,16.770946339587464
102,7.979873470602521,5.532621038293266
103,14.347945736193426,3.565471135638765
104,14.687466471269365,2.8881809489228782
105,1.9776885613407849,1.3030804236769258
106,2.8652754479984983,7.3106253567188935
107,2.884884397924381,16.770946339587464
108,7.979873470602521,5.532621038293266
109,14.347945736193426,3.565471135638765
110,14.687466471269365,2.8881809489228782
111,1.9776885613407849,1.3030804236769258
112,2.8652754479984983,7.3106253567188935
113,2.884884397924381,16.770946339587464
114,7.979873470602521,5.532621038293266
115,14.347945736193426,3.565471135638765
116,14.687466471269365,2.8881809489228782
117,2.5426207463186756,1.2440556475377156
